,Date,vehicle_category,GVWR_Class,Fuel_Type,Model_Year,Fuel_Technology,Electric_Mile_Range,Vehicle_Population
5548,2020,T4,2,0.0,2013.0,ICE,,1694
5549,2020,P,,0.0,2022.0,PHEV,51 to 100 miles,1694
5551,2022,MC,,0.0,2004.0,ICE,,1693
5552,2019,T4,,0.0,2007.0,ICE,,1693
5553,2021,T4,2,0.0,2013.0,ICE,,1692
5555,2020,MC,,0.0,2003.0,ICE,,1691
5556,2019,MC,,0.0,1975.0,ICE,,1691
5558,2021,T3,,0.0,2017.0,ICE,,1689
5559,2023,T3,2,0.0,1995.0,ICE,,1688
5563,2023,T3,2,0.0,1996.0,ICE,,1686
5564,2023,T3,2,0.0,1992.0,ICE,,1686
5565,2022,T4,2,0.0,2003.0,ICE,,1683
5567,2023,T2,,0.0,1979.0,ICE,,1682
5568,2023,T1,1,0.0,1987.0,ICE,,1682
5570,2022,MC,,0.0,1986.0,ICE,,1682
5575,2021,T4,2,0.0,1977.0,ICE,,1680
5577,2020,T1,1,0.0,1976.0,ICE,,1679
5579,2023,MH,,0.0,2000.0,ICE,,1678
5580,2019,T3,2,0.0,1996.0,ICE,,1678
5581,2023,T6,5,0.0,2022.0,ICE,,1677
5582,2020,P,,0.0,1988.0,ICE,,1676
5583,2023,T3,2,0.0,1996.0,ICE,,1675
5584,2023,T4,2,0.0,2015.0,ICE,,1674
5586,2021,P,,0.0,2021.0,PHEV,51 to 100 miles,1673
5590,2019,T2,,0.0,1995.0,ICE,,1671
5592,2023,MH,,0.0,1979.0,ICE,,1670
5593,2023,T4,2,0.0,1990.0,ICE,,1669
5594,2020,T4,2,0.0,1990.0,ICE,,1668
5595,2022,MH,,0.0,1999.0,ICE,,1667
5596,2022,MC,,0.0,1989.0,ICE,,1667
5600,2023,MC,,0.0,1993.0,ICE,,1666
5602,2020,T2,1,0.0,1991.0,ICE,,1666
5603,2021,MC,,0.0,1979.0,ICE,,1665
5604,2023,T1,1,0.0,1988.0,ICE,,1664
5606,2021,T2,1,0.0,1992.0,ICE,,1663
5607,2021,P,,0.0,1979.0,ICE,,1663
5608,2021,MC,,0.0,1978.0,ICE,,1663
5612,2021,P,,0.0,1984.0,ICE,,1661
5614,2022,P,,0.0,1983.0,ICE,,1660
5618,2020,T4,,0.0,2020.0,ICE,,1656
5619,2020,T2,1,0.0,1991.0,ICE,,1656
5622,2020,MC,,0.0,1983.0,ICE,,1654
5625,2023,T5,3,0.0,2005.0,ICE,,1652
5626,2020,T1,1,0.0,1987.0,ICE,,1652
5628,2020,T5,3,0.0,2018.0,ICE,,1649
5630,2023,T1,1,0.0,1990.0,ICE,,1646
5633,2023,MC,,0.0,2015.0,ICE,,1644
5634,2020,T6,4,0.0,2005.0,ICE,,1644
5638,2020,T4,2,0.0,1992.0,ICE,,1639
5639,2020,T1,,0.0,,ICE,,1639
5640,2022,MC,,0.0,1979.0,ICE,,1636
5641,2020,T3,,0.0,2018.0,ICE,,1635
5642,2019,P,,0.0,1983.0,ICE,,1635
5643,2019,MC,,0.0,2003.0,ICE,,1633
5645,2019,T5,3,0.0,2002.0,ICE,,1632
5647,2021,T4,2,0.0,1990.0,ICE,,1631
5648,2022,MH,,0.0,2009.0,ICE,,1630
5650,2023,T3,2,0.0,1995.0,ICE,,1629
5651,2022,T2,,0.0,1978.0,ICE,,1628
5652,2021,T1,1,0.0,1990.0,ICE,,1627
5655,2022,T6,5,0.0,2022.0,ICE,,1625
5656,2020,T3,,0.0,2015.0,ICE,,1624
5657,2019,T4,2,0.0,2013.0,ICE,,1623
5658,2019,T3,,0.0,1999.0,ICE,,1623
5660,2022,T3,,0.0,2017.0,ICE,,1621
5662,2020,T2,1,0.0,1991.0,ICE,,1621
5663,2022,T4,2,0.0,1991.0,ICE,,1620
5666,2019,T1,1,0.0,2010.0,ICE,,1620
5667,2021,T6,4,0.0,2005.0,ICE,,1619
5668,2021,T3,2,0.0,1994.0,ICE,,1617
5670,2019,T1,1,0.0,2011.0,ICE,,1614
5674,2019,T2,,0.0,1995.0,ICE,,1610
5677,2019,T6,4,0.0,2013.0,ICE,,1609
5678,2019,T4,,0.0,2008.0,ICE,,1609
5679,2019,T3,2,0.0,1995.0,ICE,,1609
5680,2019,T4,2,0.0,2013.0,ICE,,1605
5681,2022,T2,,0.0,2019.0,ICE,,1604
5682,2020,T1,1,0.0,1976.0,ICE,,1604
5684,2021,MC,,0.0,1980.0,ICE,,1603
5687,2020,P,,0.0,2017.0,PHEV,0 to 50 miles,1602
5688,2021,T2,,0.0,2019.0,ICE,,1601
5690,2023,MC,,0.0,1988.0,ICE,,1600
5691,2022,MH,,0.0,1978.0,ICE,,1600
5692,2022,MC,,0.0,1983.0,ICE,,1600
5693,2019,P,,0.0,1982.0,ICE,,1600
5696,2021,MC,,0.0,2001.0,ICE,,1597
5697,2020,MH,,0.0,2004.0,ICE,,1597
5698,2023,MC,,0.0,2003.0,ICE,,1596
5699,2021,MC,,0.0,2004.0,ICE,,1596
5700,2020,P,,0.0,1984.0,ICE,,1596
5701,2023,MC,,0.0,1986.0,ICE,,1595
5702,2022,MC,,0.0,1985.0,ICE,,1595
5705,2019,MH,,0.0,2011.0,ICE,,1593
5706,2023,MH,,0.0,2011.0,ICE,,1592
5708,2022,MC,,0.0,1978.0,ICE,,1591
5709,2019,P,,0.0,1988.0,ICE,,1591
5711,2019,T6,4,0.0,2004.0,ICE,,1589
5714,2020,T6,4,0.0,2013.0,ICE,,1588
5715,2019,T1,,0.0,1993.0,ICE,,1588
5717,2021,MH,,0.0,1994.0,ICE,,1586
5718,2023,MH,,0.0,1999.0,ICE,,1585
5719,2021,T1,,0.0,,ICE,,1585
5720,2019,T3,,0.0,1997.0,ICE,,1584
5722,2022,P,,0.0,1984.0,ICE,,1583
5723,2019,T2,1,0.0,1989.0,ICE,,1582
5724,2019,T1,1,0.0,2014.0,ICE,,1582
5725,2019,T1,,0.0,1991.0,ICE,,1582
5727,2020,MC,,0.0,1984.0,ICE,,1581
5728,2019,P,,0.0,1981.0,ICE,,1581
5731,2021,T1,1,0.0,1987.0,ICE,,1577
5732,2020,T3,,0.0,2018.0,ICE,,1577
5734,2021,P,,0.0,1988.0,ICE,,1574
5735,2023,T4,2,0.0,1992.0,ICE,,1573
5737,2020,T3,,0.0,2015.0,ICE,,1572
5740,2021,MH,,0.0,2019.0,ICE,,1570
5742,2019,T2,1,0.0,1993.0,ICE,,1570
5743,2020,P,,0.0,1984.0,ICE,,1569
5745,2019,P,,0.0,1987.0,ICE,,1569
5746,2019,MH,,0.0,1998.0,ICE,,1569
5747,2019,T4,2,0.0,2002.0,ICE,,1568
5748,2022,T2,1,0.0,1989.0,ICE,,1566
5749,2022,P,,0.0,1982.0,ICE,,1566
5751,2023,MC,,0.0,1989.0,ICE,,1565
5752,2020,P,,0.0,1984.0,ICE,,1564
5753,2023,T3,2,0.0,2023.0,PHEV,0 to 50 miles,1563
5754,2023,MC,,0.0,1983.0,ICE,,1563
5755,2022,MC,,0.0,1984.0,ICE,,1563
5756,2020,MH,,0.0,1997.0,ICE,,1562
5759,2021,T3,2,0.0,1990.0,ICE,,1561
5760,2019,T1,1,0.0,2010.0,ICE,,1559
5762,2022,T1,1,0.0,1988.0,ICE,,1557
5763,2019,T3,2,0.0,1980.0,ICE,,1556
5765,2022,T3,2,0.0,1994.0,ICE,,1555
5766,2021,T4,2,0.0,1977.0,ICE,,1555
5768,2023,P,,0.0,1989.0,ICE,,1554
5769,2023,MH,,0.0,2009.0,ICE,,1553
5770,2023,MC,,0.0,1984.0,ICE,,1553
5771,2023,MC,,0.0,2004.0,ICE,,1552
5773,2021,T4,2,0.0,1992.0,ICE,,1552
5774,2020,MC,,0.0,1985.0,ICE,,1552
5776,2021,MC,,0.0,2002.0,ICE,,1551
5777,2019,T6,5,0.0,2017.0,ICE,,1551
5781,2022,T1,1,0.0,1979.0,ICE,,1548
5783,2020,T4,,0.0,1976.0,ICE,,1548
5785,2019,T1,1,0.0,1976.0,ICE,,1547
5787,2020,T2,,0.0,2012.0,ICE,,1546
5788,2019,P,,0.0,1980.0,ICE,,1546
5789,2021,T3,,0.0,2015.0,ICE,,1545
5791,2019,MC,,0.0,1976.0,ICE,,1545
5792,2023,T2,1,0.0,1993.0,ICE,,1544
5794,2020,P,,0.0,1988.0,ICE,,1544
5796,2019,MC,,0.0,2000.0,ICE,,1543
5798,2022,P,,0.0,2021.0,PHEV,51 to 100 miles,1540
5800,2023,T7,8,0.0,1979.0,ICE,,1539
5804,2019,T3,,0.0,1999.0,ICE,,1537
5807,2021,T2,1,0.0,1992.0,ICE,,1534
5808,2019,T1,1,0.0,2014.0,ICE,,1534
5812,2021,T1,1,0.0,1979.0,ICE,,1528
5813,2022,T1,,0.0,,ICE,,1527
5814,2022,T3,2,0.0,1994.0,ICE,,1524
5815,2021,T3,,0.0,2017.0,ICE,,1524
5817,2023,T6,,0.0,1979.0,ICE,,1523
5818,2019,MH,,0.0,1993.0,ICE,,1523
5819,2021,MH,,0.0,2006.0,ICE,,1522
5821,2023,T3,2,0.0,1995.0,ICE,,1521
5822,2023,MC,,0.0,1980.0,ICE,,1521
5826,2022,T3,2,0.0,2024.0,ICE,,1518
5827,2021,T3,2,0.0,2023.0,ICE,,1518
5828,2022,T4,2,0.0,1990.0,ICE,,1517
5829,2019,T1,1,0.0,1989.0,ICE,,1513
5830,2019,MC,,0.0,2015.0,ICE,,1511
5833,2023,MC,,0.0,1985.0,ICE,,1509
5835,2023,P,,0.0,1983.0,ICE,,1508
5836,2022,T3,,0.0,2017.0,ICE,,1508
5837,2020,T3,,0.0,2016.0,ICE,,1508
5840,2019,MH,,0.0,1996.0,ICE,,1507
5842,2020,T1,1,0.0,1976.0,ICE,,1506
5847,2020,T6,5,0.0,2017.0,ICE,,1504
5849,2019,MH,,0.0,2004.0,ICE,,1503
5850,2023,T6,4,0.0,2011.0,ICE,,1501
5852,2021,T4,,0.0,1977.0,ICE,,1501
5854,2020,T4,2,0.0,1976.0,ICE,,1499
5855,2020,MH,,0.0,2006.0,ICE,,1499
5856,2021,T2,1,0.0,1991.0,ICE,,1497
5858,2021,T4,,0.0,2020.0,ICE,,1496
5859,2021,MH,,0.0,2004.0,ICE,,1496
5860,2019,T1,,0.0,2001.0,ICE,,1496
5861,2019,P,,0.0,1987.0,ICE,,1496
5862,2022,MH,,0.0,2023.0,ICE,,1495
5863,2023,T2,1,0.0,1994.0,ICE,,1494
5865,2019,T1,1,0.0,2011.0,ICE,,1493
5866,2023,T2,1,0.0,1993.0,ICE,,1492
5868,2019,T6,4,0.0,2006.0,ICE,,1492
5869,2019,MH,,0.0,2008.0,ICE,,1492
5870,2022,T2,1,0.0,1992.0,ICE,,1491
5871,2020,T2,,0.0,2012.0,ICE,,1491
5873,2019,P,,0.0,2017.0,PHEV,0 to 50 miles,1491
5874,2019,MH,,0.0,2010.0,ICE,,1489
5877,2020,T4,2,0.0,2021.0,ICE,,1487
5879,2019,T4,,0.0,1975.0,ICE,,1487
5880,2022,T3,,0.0,2015.0,ICE,,1486
5881,2022,MC,,0.0,1980.0,ICE,,1486
5884,2019,MC,,0.0,,ICE,,1485
5885,2020,T4,2,0.0,2020.0,ICE,,1483
5886,2022,T1,1,0.0,1987.0,ICE,,1480
5887,2022,MC,,0.0,2004.0,ICE,,1480
5888,2021,T3,2,0.0,1978.0,ICE,,1479
5889,2023,T4,2,0.0,2018.0,ICE,,1477
5890,2022,T1,1,0.0,1990.0,ICE,,1477
5891,2020,T3,2,0.0,1993.0,ICE,,1477
5892,2022,P,,0.0,1984.0,ICE,,1475
5895,2021,T2,,0.0,2019.0,ICE,,1473
5896,2020,T4,,0.0,2020.0,ICE,,1472
5897,2020,T3,2,0.0,1976.0,ICE,,1471
5901,2020,T2,1,0.0,1979.0,ICE,,1468
5903,2020,T3,2,0.0,1976.0,ICE,,1466
5905,2021,T4,,0.0,2020.0,ICE,,1464
5907,2019,T2,,0.0,1992.0,ICE,,1464
5908,2019,P,,0.0,1982.0,ICE,,1464
5910,2022,T2,1,0.0,1992.0,ICE,,1463
5912,2019,T1,1,0.0,1989.0,ICE,,1463
5914,2021,T2,1,0.0,1980.0,ICE,,1462
5916,2023,P,,0.0,1984.0,ICE,,1460
5917,2019,T2,,0.0,1993.0,ICE,,1460
5918,2019,P,,0.0,1984.0,ICE,,1460
5920,2021,T6,5,0.0,2017.0,ICE,,1456
5922,2022,T2,,0.0,2011.0,ICE,,1455
5924,2022,T4,,0.0,1978.0,ICE,,1454
5926,2021,T2,,0.0,2011.0,ICE,,1454
5931,2020,T3,2,0.0,1977.0,ICE,,1452
5935,2020,MC,,0.0,1976.0,ICE,,1449
5937,2020,T7,8,0.0,,ICE,,1448
5940,2019,BS,,0.0,1975.0,ICE,,1447
5943,2023,T6,5,0.0,2017.0,ICE,,1445
5946,2021,MC,,0.0,2003.0,ICE,,1445
5947,2023,T3,2,0.0,1991.0,ICE,,1444
5948,2021,MH,,0.0,1997.0,ICE,,1443
5951,2020,MH,,0.0,1995.0,ICE,,1442
5953,2021,T6,5,0.0,2020.0,ICE,,1440
5954,2020,MH,,0.0,2008.0,ICE,,1440
5955,2019,P,,0.0,1986.0,ICE,,1440
5958,2022,T2,,0.0,2022.0,ICE,,1439
5959,2021,T3,,0.0,2015.0,ICE,,1438
5960,2023,T4,2,0.0,2018.0,ICE,,1437
5961,2021,P,,0.0,1983.0,ICE,,1436
5962,2020,T4,2,0.0,1976.0,ICE,,1436
5963,2021,T2,,0.0,1977.0,ICE,,1435
5967,2019,T1,1,0.0,1975.0,ICE,,1432
5969,2021,T2,,0.0,2012.0,ICE,,1431
5970,2020,T3,2,0.0,1978.0,ICE,,1431
5971,2023,P,,0.0,1982.0,ICE,,1430
5972,2023,MH,,0.0,2006.0,ICE,,1429
5973,2020,T1,1,0.0,1989.0,ICE,,1429
5974,2019,T4,2,0.0,2000.0,ICE,,1429
5976,2020,P,,0.0,2022.0,PHEV,51 to 100 miles,1428
5977,2023,T3,2,0.0,1996.0,ICE,,1426
5978,2021,T2,1,0.0,1991.0,ICE,,1426
5981,2022,T6,4,0.0,2005.0,ICE,,1424
5982,2022,T6,5,0.0,2017.0,ICE,,1423
5984,2020,T3,,0.0,2018.0,ICE,,1423
5991,2022,MH,,0.0,2006.0,ICE,,1419
5992,2021,B,,0.0,2011.0,ICE,,1419
5993,2020,T6,5,0.0,2020.0,ICE,,1419
5994,2020,T5,3,0.0,2002.0,ICE,,1419
5995,2023,T3,2,0.0,1994.0,ICE,,1418
5996,2022,T3,2,0.0,1990.0,ICE,,1418
5997,2022,MC,,0.0,2002.0,ICE,,1417
5998,2020,T3,2,0.0,1993.0,ICE,,1414
6001,2020,MH,,0.0,2001.0,ICE,,1411
6002,2021,MC,,0.0,1977.0,ICE,,1410
6003,2020,P,,0.0,1983.0,ICE,,1410
6004,2019,B,,0.0,2011.0,ICE,,1410
6006,2021,T6,4,0.0,2013.0,ICE,,1409
6007,2020,T3,2,0.0,1993.0,ICE,,1408
6008,2022,T6,5,0.0,2021.0,ICE,,1407
6009,2021,T2,,0.0,2022.0,ICE,,1407
6014,2020,T6,4,0.0,2004.0,ICE,,1404
6015,2020,T1,1,0.0,1989.0,ICE,,1404
6016,2023,T3,2,0.0,1994.0,ICE,,1403
6018,2019,MC,,0.0,1982.0,ICE,,1403
6019,2022,T3,2,0.0,2024.0,ICE,,1402
6020,2022,T2,,0.0,2019.0,ICE,,1402
6021,2020,MC,,0.0,2000.0,ICE,,1402
6023,2023,T6,5,0.0,2021.0,ICE,,1398
6024,2020,P,,0.0,1983.0,ICE,,1398
6025,2021,MH,,0.0,2001.0,ICE,,1397
6028,2023,MH,,0.0,2022.0,ICE,,1396
6029,2022,T6,5,0.0,2020.0,ICE,,1396
6030,2020,MH,,0.0,2019.0,ICE,,1395
6031,2020,T1,,0.0,2017.0,ICE,,1394
6032,2022,MH,,0.0,1994.0,ICE,,1393
6037,2022,T4,,0.0,2021.0,ICE,,1391
6038,2022,T3,,0.0,2015.0,ICE,,1391
6039,2021,T6,5,0.0,2021.0,ICE,,1391
6041,2019,MC,,0.0,1981.0,ICE,,1391
6042,2022,T3,2,0.0,1994.0,ICE,,1390
6044,2019,MH,,0.0,1989.0,ICE,,1390
6045,2022,MC,,0.0,2001.0,ICE,,1389
6046,2020,T4,2,0.0,1999.0,ICE,,1389
6047,2022,T4,2,0.0,1992.0,ICE,,1387
6048,2020,T2,,0.0,2011.0,ICE,,1387
6049,2023,T3,2,0.0,2025.0,ICE,,1386
6051,2020,MC,,0.0,1980.0,ICE,,1386
6054,2022,MH,,0.0,2004.0,ICE,,1384
6057,2019,T2,1,0.0,1992.0,ICE,,1383
6060,2022,P,,0.0,1983.0,ICE,,1381
6061,2022,MH,,0.0,2019.0,ICE,,1381
6062,2020,MC,,0.0,2002.0,ICE,,1381
6063,2019,T1,1,0.0,1986.0,ICE,,1381
6065,2019,T1,1,0.0,2018.0,ICE,,1380
6066,2022,T2,1,0.0,1980.0,ICE,,1379
6067,2019,P,,0.0,1982.0,ICE,,1379
6069,2019,T4,2,0.0,2001.0,ICE,,1377
6070,2023,T2,1,0.0,2024.0,PHEV,0 to 50 miles,1376
6073,2021,T6,4,0.0,2004.0,ICE,,1374
6074,2019,T6,4,0.0,2007.0,ICE,,1374
6076,2020,MC,,0.0,2003.0,ICE,,1373
6077,2020,MC,,0.0,1977.0,ICE,,1373
6078,2019,T1,1,0.0,1990.0,ICE,,1373
6079,2023,T6,4,0.0,2005.0,ICE,,1372
6080,2023,MH,,0.0,2018.0,ICE,,1372
6081,2021,T2,,0.0,1977.0,ICE,,1371
6082,2019,T1,,0.0,2020.0,ICE,,1371
6083,2020,P,,0.0,1987.0,ICE,,1370
6085,2020,T4,2,0.0,2018.0,ICE,,1369
6087,2020,T6,4,0.0,2006.0,ICE,,1367
6088,2019,T2,,0.0,1995.0,ICE,,1367
6089,2020,T3,,0.0,2016.0,ICE,,1366
6090,2021,P,,0.0,1984.0,ICE,,1365
6091,2021,P,,0.0,1983.0,ICE,,1365
6093,2020,T4,2,0.0,1999.0,ICE,,1364
6095,2020,T4,2,0.0,1995.0,ICE,,1362
6097,2023,MC,,0.0,2004.0,ICE,,1361
6100,2022,T2,1,0.0,1992.0,ICE,,1359
6101,2020,T1,,0.0,,ICE,,1359
6102,2021,T5,3,0.0,2002.0,ICE,,1358
6104,2019,T4,2,0.0,1994.0,ICE,,1358
6105,2023,T6,4,0.0,2013.0,ICE,,1356
6106,2021,P,,0.0,1988.0,ICE,,1356
6108,2020,T2,,0.0,,ICE,,1355
6109,2019,MH,,0.0,2005.0,ICE,,1355
6110,2023,T3,2,0.0,1994.0,ICE,,1354
6112,2022,T4,,0.0,2020.0,ICE,,1354
6115,2021,T2,,0.0,2012.0,ICE,,1353
6116,2021,P,,0.0,1988.0,ICE,,1353
6117,2019,T2,1,0.0,1991.0,ICE,,1353
6121,2022,T2,,0.0,2012.0,ICE,,1349
6122,2021,T4,2,0.0,2018.0,ICE,,1349
6124,2020,T4,2,0.0,1994.0,ICE,,1349
6125,2021,T2,1,0.0,1991.0,ICE,,1348
6127,2019,T2,1,0.0,1992.0,ICE,,1348
6131,2020,T2,,0.0,2006.0,ICE,,1346
6133,2023,MC,,0.0,2002.0,ICE,,1345
6134,2020,T4,2,0.0,1994.0,ICE,,1345
6136,2021,T4,,0.0,2021.0,ICE,,1344
6137,2020,MC,,0.0,1978.0,ICE,,1344
6138,2022,MH,,0.0,2001.0,ICE,,1343
6139,2020,T3,2,0.0,1976.0,ICE,,1343
6142,2020,T4,2,0.0,2019.0,ICE,,1341
6149,2019,MH,,0.0,1992.0,ICE,,1336
6152,2019,T4,2,0.0,2013.0,ICE,,1335
6153,2019,T3,2,0.0,1993.0,ICE,,1335
6154,2022,P,,0.0,1988.0,ICE,,1334
6155,2019,P,,0.0,1980.0,ICE,,1334
6156,2021,MH,,0.0,2018.0,ICE,,1332
6157,2019,T1,,0.0,1994.0,ICE,,1332
6159,2022,T6,6,0.0,1978.0,ICE,,1331
6160,2023,MH,,0.0,2004.0,ICE,,1330
6161,2022,T3,2,0.0,2023.0,PHEV,0 to 50 miles,1330
6162,2019,T4,2,0.0,1995.0,ICE,,1330
6163,2019,T3,2,0.0,1979.0,ICE,,1329
6166,2022,MC,,0.0,2003.0,ICE,,1327
6167,2019,P,,0.0,1986.0,ICE,,1327
6168,2019,MC,,0.0,2002.0,ICE,,1327
6170,2023,T6,5,0.0,2020.0,ICE,,1325
6171,2020,T2,,0.0,1977.0,ICE,,1325
6172,2020,T1,,0.0,2017.0,ICE,,1325
6173,2019,T4,2,0.0,1975.0,ICE,,1325
6175,2021,MH,,0.0,2005.0,ICE,,1322
6176,2021,MH,,0.0,1995.0,ICE,,1322
6177,2023,T4,2,0.0,2024.0,ICE,,1321
6178,2022,T2,1,0.0,1991.0,ICE,,1321
6180,2020,T1,,0.0,2017.0,ICE,,1320
6182,2019,T4,2,0.0,1999.0,ICE,,1319
6183,2019,T3,2,0.0,1981.0,ICE,,1319
6185,2020,MH,,0.0,2005.0,ICE,,1318
6188,2022,MH,,0.0,1997.0,ICE,,1316
6189,2021,T3,2,0.0,1980.0,ICE,,1316
6191,2022,T2,,0.0,1978.0,ICE,,1315
6192,2019,T6,4,0.0,2012.0,ICE,,1315
6193,2019,T5,3,0.0,2003.0,ICE,,1315
6194,2022,T7,8,0.0,1978.0,ICE,,1314
6195,2022,T4,,0.0,2022.0,ICE,,1314
6196,2019,T2,1,0.0,1980.0,ICE,,1314
6197,2022,T2,,0.0,2022.0,ICE,,1313
6198,2021,MH,,0.0,2008.0,ICE,,1313
6199,2022,T2,,0.0,1978.0,ICE,,1312
6200,2020,MH,,0.0,1998.0,ICE,,1312
6203,2019,MC,,0.0,1999.0,ICE,,1311
6205,2020,T1,1,0.0,1977.0,ICE,,1310
6206,2020,B,,0.0,2011.0,ICE,,1310
6209,2022,T1,,0.0,2017.0,ICE,,1309
6212,2020,MH,,0.0,2003.0,ICE,,1309
6213,2021,T6,4,0.0,2006.0,ICE,,1308
6214,2020,MH,,0.0,2007.0,ICE,,1308
6215,2020,MC,,0.0,1979.0,ICE,,1307
6216,2022,T4,2,0.0,2018.0,ICE,,1306
6217,2021,T3,,0.0,2015.0,ICE,,1306
6219,2019,T3,,0.0,1995.0,ICE,,1306
6221,2020,T4,2,0.0,1999.0,ICE,,1305
6222,2021,MC,,0.0,,ICE,,1303
6223,2019,T3,2,0.0,2021.0,ICE,,1303
6225,2020,T1,,0.0,1978.0,ICE,,1302
6226,2020,P,,0.0,1981.0,ICE,,1302
6228,2020,T4,2,0.0,1995.0,ICE,,1301
6229,2020,T3,,0.0,2022.0,ICE,,1301
6232,2022,T2,,0.0,2012.0,ICE,,1300
6233,2019,MC,,0.0,2001.0,ICE,,1300
6235,2023,MC,,0.0,2001.0,ICE,,1299
6237,2019,T4,2,0.0,1989.0,ICE,,1299
6239,2023,BS,,0.0,1979.0,ICE,,1298
6242,2022,T4,,0.0,2020.0,ICE,,1298
6243,2020,T2,1,0.0,1978.0,ICE,,1298
6244,2019,T4,2,0.0,2003.0,ICE,,1298
6245,2020,T4,2,0.0,1994.0,ICE,,1297
6249,2022,P,,0.0,2021.0,PHEV,51 to 100 miles,1295
6251,2021,T1,,0.0,2017.0,ICE,,1295
6253,2019,T3,2,0.0,1993.0,ICE,,1294
6254,2021,T7,8,0.0,1977.0,ICE,,1293
6258,2020,P,,0.0,2021.0,PHEV,51 to 100 miles,1292
6260,2020,MH,,0.0,,ICE,,1289
6261,2019,T4,,0.0,2002.0,ICE,,1289
6262,2023,T4,2,0.0,2017.0,ICE,,1288
6263,2022,T3,2,0.0,2023.0,PHEV,0 to 50 miles,1288
6267,2019,T1,,0.0,2001.0,ICE,,1286
6268,2019,T3,2,0.0,1975.0,ICE,,1285
6271,2023,T1,1,0.0,1986.0,ICE,,1284
6274,2022,T6,4,0.0,2013.0,ICE,,1283
6281,2020,T1,1,0.0,1986.0,ICE,,1282
6284,2022,MH,,0.0,2005.0,ICE,,1281
6289,2023,T1,1,0.0,1989.0,ICE,,1275
6291,2019,T4,2,0.0,1999.0,ICE,,1275
6292,2022,T6,4,0.0,2004.0,ICE,,1274
6293,2023,T2,1,0.0,2024.0,PHEV,0 to 50 miles,1273
6295,2019,T2,1,0.0,1991.0,ICE,,1272
6296,2022,T3,,0.0,2015.0,ICE,,1271
6297,2022,P,,0.0,1980.0,ICE,,1270
6299,2020,T3,,0.0,2016.0,ICE,,1269
6300,2021,P,,0.0,2021.0,PHEV,51 to 100 miles,1268
6301,2021,P,,0.0,1980.0,ICE,,1268
6302,2021,MH,,0.0,1977.0,ICE,,1268
6303,2020,T1,1,0.0,1989.0,ICE,,1268
6308,2021,T1,,0.0,2017.0,ICE,,1266
6309,2023,MH,,0.0,2001.0,ICE,,1265
6310,2022,T5,3,0.0,2023.0,ICE,,1265
6311,2022,MH,,0.0,2008.0,ICE,,1265
6312,2020,P,,0.0,1986.0,ICE,,1264
6313,2020,MC,,0.0,2001.0,ICE,,1264
6315,2022,P,,0.0,1983.0,ICE,,1262
6316,2021,T1,1,0.0,1989.0,ICE,,1262
6318,2023,P,,0.0,2021.0,PHEV,51 to 100 miles,1260
6319,2023,P,,0.0,1984.0,ICE,,1260
6320,2022,T5,3,0.0,2002.0,ICE,,1259
6321,2019,T4,,0.0,2009.0,ICE,,1259
6322,2019,MH,,0.0,1990.0,ICE,,1259
6324,2021,T3,2,0.0,1993.0,ICE,,1258
6325,2020,P,,0.0,1987.0,ICE,,1258
6326,2020,P,,0.0,2022.0,PHEV,51 to 100 miles,1257
6328,2019,T3,2,0.0,1994.0,ICE,,1255
6329,2022,T1,,0.0,2017.0,ICE,,1253
6331,2023,MH,,0.0,1994.0,ICE,,1252
6332,2019,T2,,0.0,1975.0,ICE,,1252
6334,2021,T3,2,0.0,1993.0,ICE,,1251
6336,2019,T4,2,0.0,1995.0,ICE,,1250
6338,2022,MH,,0.0,2022.0,ICE,,1249
6339,2021,T4,2,0.0,1999.0,ICE,,1249
6340,2021,MH,,0.0,2003.0,ICE,,1249
6341,2020,T3,2,0.0,1989.0,ICE,,1249
6342,2019,T4,2,0.0,1994.0,ICE,,1249
6343,2023,P,,0.0,1983.0,ICE,,1248
6344,2022,P,,0.0,1984.0,ICE,,1248
6345,2022,MH,,0.0,2018.0,ICE,,1248
6346,2020,T6,6,0.0,2020.0,ICE,,1248
6347,2019,P,,0.0,1985.0,ICE,,1248
6348,2022,P,,0.0,1988.0,ICE,,1247
6350,2019,T5,3,0.0,2000.0,ICE,,1247
6351,2020,P,,0.0,1980.0,ICE,,1246
6352,2021,T4,2,0.0,1999.0,ICE,,1243
6353,2023,T6,5,0.0,2023.0,ICE,,1242
6354,2023,MH,,0.0,2020.0,ICE,,1242
6355,2022,T2,1,0.0,1991.0,ICE,,1242
6357,2019,P,,0.0,1981.0,ICE,,1242
6358,2019,MC,,0.0,2004.0,ICE,,1242
6359,2022,B,,0.0,2011.0,ICE,,1240
6360,2019,T4,2,0.0,1977.0,ICE,,1240
6363,2020,T2,,0.0,2011.0,ICE,,1239
6364,2020,P,,0.0,1987.0,ICE,,1239
6367,2021,MC,,0.0,2000.0,ICE,,1238
6368,2021,MC,,0.0,1981.0,ICE,,1238
6371,2023,MH,,0.0,1997.0,ICE,,1236
6374,2021,T4,2,0.0,1999.0,ICE,,1234
6375,2021,T3,2,0.0,2023.0,ICE,,1233
6376,2020,T1,,0.0,,ICE,,1233
6377,2019,MH,,0.0,2007.0,ICE,,1232
6378,2022,MH,,0.0,2007.0,ICE,,1231
6381,2021,T4,2,0.0,1994.0,ICE,,1231
